area,department,month,total_spent,complaints_handled,avg_cost
Shivajinagar,Sanitation Department,2024-10,189360,80,2367
Shivajinagar,Sanitation Department,2024-11,65088,36,1808
Shivajinagar,Sanitation Department,2024-12,31801,49,649
Shivajinagar,Water Supply Department,2024-01,30744,36,854
Shivajinagar,Water Supply Department,2024-02,177078,66,2683
Shivajinagar,Water Supply Department,2024-03,111801,83,1347
Shivajinagar,Water Supply Department,2024-04,40180,49,820
Shivajinagar,Water Supply Department,2024-05,80840,94,860
Shivajinagar,Water Supply Department,2024-06,229332,87,2636
Shivajinagar,Water Supply Department,2024-07,39104,64,611
Shivajinagar,Water Supply Department,2024-08,48360,65,744
Shivajinagar,Water Supply Department,2024-09,23943,23,1041
Shivajinagar,Water Supply Department,2024-10,35232,12,2936
Shivajinagar,Water Supply Department,2024-11,39390,39,1010
Shivajinagar,Water Supply Department,2024-12,123435,65,1899
Shivajinagar,Electricity Board,2024-01,68180,70,974
Shivajinagar,Electricity Board,2024-02,20514,39,526
Shivajinagar,Electricity Board,2024-03,104244,51,2044
Shivajinagar,Electricity Board,2024-04,134900,95,1420
Shivajinagar,Electricity Board,2024-05,122271,53,2307
Shivajinagar,Electricity Board,2024-06,110704,68,1628
Shivajinagar,Electricity Board,2024-07,58300,22,2650
Shivajinagar,Electricity Board,2024-08,234291,87,2693
Shivajinagar,Electricity Board,2024-09,58030,70,829
Shivajinagar,Electricity Board,2024-10,118146,87,1358
Shivajinagar,Electricity Board,2024-11,110994,39,2846
Shivajinagar,Electricity Board,2024-12,53064,72,737
Shivajinagar,Road Maintenance Department,2024-01,154056,84,1834
Shivajinagar,Road Maintenance Department,2024-02,13182,6,2197
Shivajinagar,Road Maintenance Department,2024-03,119744,64,1871
Shivajinagar,Road Maintenance Department,2024-04,113232,84,1348
Shivajinagar,Road Maintenance Department,2024-05,78812,68,1159
Shivajinagar,Road Maintenance Department,2024-06,160425,93,1725
Shivajinagar,Road Maintenance Department,2024-07,44737,49,913
Shivajinagar,Road Maintenance Department,2024-08,110100,100,1101
Shivajinagar,Road Maintenance Department,2024-09,44650,19,2350
Shivajinagar,Road Maintenance Department,2024-10,123360,96,1285
Shivajinagar,Road Maintenance Department,2024-11,62934,34,1851
Shivajinagar,Road Maintenance Department,2024-12,58348,58,1006
Shivajinagar,Environmental Control,2024-01,55200,69,800
Shivajinagar,Environmental Control,2024-02,18361,7,2623
Shivajinagar,Environmental Control,2024-03,167444,82,2042
Shivajinagar,Environmental Control,2024-04,46968,57,824
Shivajinagar,Environmental Control,2024-05,53595,27,1985
Shivajinagar,Environmental Control,2024-06,142848,62,2304
Shivajinagar,Environmental Control,2024-07,12726,14,909
Shivajinagar,Environmental Control,2024-08,56736,48,1182
Shivajinagar,Environmental Control,2024-09,103279,41,2519
Shivajinagar,Environmental Control,2024-10,78624,27,2912
Shivajinagar,Environmental Control,2024-11,37214,46,809
Shivajinagar,Environmental Control,2024-12,76818,62,1239
Shivajinagar,Traffic Police,2024-01,201168,72,2794
Shivajinagar,Traffic Police,2024-02,71497,71,1007
Shivajinagar,Traffic Police,2024-03,25012,26,962
Shivajinagar,Traffic Police,2024-04,146559,49,2991
Shivajinagar,Traffic Police,2024-05,54600,39,1400
Shivajinagar,Traffic Police,2024-06,93940,77,1220
Shivajinagar,Traffic Police,2024-07,39717,27,1471
Shivajinagar,Traffic Police,2024-08,8790,5,1758
Shivajinagar,Traffic Police,2024-09,151440,60,2524
Shivajinagar,Traffic Police,2024-10,53108,34,1562
Shivajinagar,Traffic Police,2024-11,98496,57,1728
Shivajinagar,Traffic Police,2024-12,130977,99,1323
Shivajinagar,Noise Regulation Department,2024-01,123192,87,1416
Shivajinagar,Noise Regulation Department,2024-02,44361,53,837
Shivajinagar,Noise Regulation Department,2024-03,200464,68,2948
Shivajinagar,Noise Regulation Department,2024-04,104548,59,1772
Shivajinagar,Noise Regulation Department,2024-05,20605,13,1585
Shivajinagar,Noise Regulation Department,2024-06,72672,32,2271
Shivajinagar,Noise Regulation Department,2024-07,137000,50,2740
Shivajinagar,Noise Regulation Department,2024-08,253981,91,2791
Shivajinagar,Noise Regulation Department,2024-09,41223,21,1963
Shivajinagar,Noise Regulation Department,2024-10,12207,13,939
Shivajinagar,Noise Regulation Department,2024-11,28875,15,1925
Shivajinagar,Noise Regulation Department,2024-12,42065,47,895
Shivajinagar,Tree Plantation Authority,2024-01,9564,12,797
Shivajinagar,Tree Plantation Authority,2024-02,13135,5,2627
Shivajinagar,Tree Plantation Authority,2024-03,194256,76,2556
Shivajinagar,Tree Plantation Authority,2024-04,40915,35,1169
Shivajinagar,Tree Plantation Authority,2024-05,38913,17,2289
Shivajinagar,Tree Plantation Authority,2024-06,131925,75,1759
Shivajinagar,Tree Plantation Authority,2024-07,105864,88,1203
Shivajinagar,Tree Plantation Authority,2024-08,60690,30,2023
Shivajinagar,Tree Plantation Authority,2024-09,55674,27,2062
Shivajinagar,Tree Plantation Authority,2024-10,205128,77,2664
Shivajinagar,Tree Plantation Authority,2024-11,188058,78,2411
Shivajinagar,Tree Plantation Authority,2024-12,81437,31,2627
Shivajinagar,Animal Control,2024-01,83712,32,2616
Shivajinagar,Animal Control,2024-02,130754,94,1391
Shivajinagar,Animal Control,2024-03,113160,41,2760
Shivajinagar,Animal Control,2024-04,165006,89,1854
Shivajinagar,Animal Control,2024-05,92832,48,1934
Shivajinagar,Animal Control,2024-06,260766,99,2634
Shivajinagar,Animal Control,2024-07,36018,29,1242
Shivajinagar,Animal Control,2024-08,34821,53,657
Shivajinagar,Animal Control,2024-09,210480,80,2631
Shivajinagar,Animal Control,2024-10,132210,78,1695
Shivajinagar,Animal Control,2024-11,102752,52,1976
Shivajinagar,Animal Control,2024-12,182910,67,2730
Shivajinagar,Construction Regulation Department,2024-01,9549,9,1061
Shivajinagar,Construction Regulation Department,2024-02,127794,57,2242
Shivajinagar,Construction Regulation Department,2024-03,90753,39,2327
Shivajinagar,Construction Regulation Department,2024-04,127110,57,2230
Shivajinagar,Construction Regulation Department,2024-05,81022,34,2383
Shivajinagar,Construction Regulation Department,2024-06,169520,80,2119
Shivajinagar,Construction Regulation Department,2024-07,28455,15,1897
Shivajinagar,Construction Regulation Department,2024-08,173208,84,2062
Shivajinagar,Construction Regulation Department,2024-09,72666,99,734
Shivajinagar,Construction Regulation Department,2024-10,75422,86,877
Shivajinagar,Construction Regulation Department,2024-11,51750,69,750
Shivajinagar,Construction Regulation Department,2024-12,67080,78,860
Wakad,Sanitation Department,2024-01,155758,94,1657
Wakad,Sanitation Department,2024-02,107295,69,1555
Wakad,Sanitation Department,2024-03,36687,21,1747
Wakad,Sanitation Department,2024-04,157624,76,2074
Wakad,Sanitation Department,2024-05,44835,15,2989
Wakad,Sanitation Department,2024-06,254936,88,2897
Wakad,Sanitation Department,2024-07,92484,84,1101
Wakad,Sanitation Department,2024-08,147498,61,2418
Wakad,Sanitation Department,2024-09,223548,78,2866
Wakad,Sanitation Department,2024-10,94860,34,2790
Wakad,Sanitation Department,2024-11,31512,26,1212
Wakad,Sanitation Department,2024-12,150246,51,2946
Wakad,Water Supply Department,2024-01,11655,9,1295
Wakad,Water Supply Department,2024-02,147751,71,2081
Wakad,Water Supply Department,2024-03,32384,16,2024
Wakad,Water Supply Department,2024-04,162470,77,2110
Wakad,Water Supply Department,2024-05,92160,90,1024
Wakad,Water Supply Department,2024-06,38376,39,984
Wakad,Water Supply Department,2024-07,229798,89,2582
Wakad,Water Supply Department,2024-08,35508,44,807
Wakad,Water Supply Department,2024-09,105264,36,2924
Wakad,Water Supply Department,2024-10,92664,39,2376
Wakad,Water Supply Department,2024-11,67871,67,1013
Wakad,Water Supply Department,2024-12,46620,84,555
Wakad,Electricity Board,2024-01,119763,63,1901
Wakad,Electricity Board,2024-02,256760,98,2620
Wakad,Electricity Board,2024-03,68302,37,1846
Wakad,Electricity Board,2024-04,186544,89,2096
Wakad,Electricity Board,2024-05,66990,77,870
Wakad,Electricity Board,2024-06,16569,9,1841
Wakad,Electricity Board,2024-07,142392,51,2792
Wakad,Electricity Board,2024-08,67056,48,1397
Wakad,Electricity Board,2024-09,244038,89,2742
Wakad,Electricity Board,2024-10,48594,39,1246
Wakad,Electricity Board,2024-11,12595,11,1145
Wakad,Electricity Board,2024-12,11015,5,2203
Wakad,Road Maintenance Department,2024-01,35293,29,1217
Wakad,Road Maintenance Department,2024-02,11536,16,721
Wakad,Road Maintenance Department,2024-03,62050,34,1825
Wakad,Road Maintenance Department,2024-04,35825,25,1433
Wakad,Road Maintenance Department,2024-05,23432,29,808
Wakad,Road Maintenance Department,2024-06,79912,56,1427
Wakad,Road Maintenance Department,2024-07,39975,15,2665
Wakad,Road Maintenance Department,2024-08,248630,94,2645
Wakad,Road Maintenance Department,2024-09,14160,6,2360
Wakad,Road Maintenance Department,2024-10,73740,60,1229
Wakad,Road Maintenance Department,2024-11,45074,31,1454
Wakad,Road Maintenance Department,2024-12,17433,13,1341
Wakad,Environmental Control,2024-01,39186,18,2177
Wakad,Environmental Control,2024-02,67660,85,796
Wakad,Environmental Control,2024-03,249984,96,2604
Wakad,Environmental Control,2024-04,167700,65,2580
Wakad,Environmental Control,2024-05,63364,31,2044
Wakad,Environmental Control,2024-06,33764,23,1468
Wakad,Environmental Control,2024-07,37604,68,553
Wakad,Environmental Control,2024-08,52523,53,991
Wakad,Environmental Control,2024-09,109564,91,1204
Wakad,Environmental Control,2024-10,56978,31,1838
Wakad,Environmental Control,2024-11,4200,6,700
Wakad,Environmental Control,2024-12,81141,37,2193
Wakad,Traffic Police,2024-01,11285,5,2257
Wakad,Traffic Police,2024-02,173810,65,2674
Wakad,Traffic Police,2024-03,171920,80,2149
Wakad,Traffic Police,2024-04,56232,24,2343
Wakad,Traffic Police,2024-05,6840,10,684
Wakad,Traffic Police,2024-06,96320,35,2752
Wakad,Traffic Police,2024-07,67551,23,2937
Wakad,Traffic Police,2024-08,49842,26,1917
Wakad,Traffic Police,2024-09,59514,42,1417
Wakad,Traffic Police,2024-10,28956,38,762
Wakad,Traffic Police,2024-11,56000,80,700
Wakad,Traffic Police,2024-12,47040,24,1960
Wakad,Noise Regulation Department,2024-01,218520,90,2428
Wakad,Noise Regulation Department,2024-02,71442,81,882
Wakad,Noise Regulation Department,2024-03,65898,63,1046
Wakad,Noise Regulation Department,2024-04,30360,44,690
Wakad,Noise Regulation Department,2024-05,80344,83,968
Wakad,Noise Regulation Department,2024-06,93794,46,2039
Wakad,Noise Regulation Department,2024-07,170208,96,1773
Wakad,Noise Regulation Department,2024-08,137465,95,1447
Wakad,Noise Regulation Department,2024-09,31275,45,695
Wakad,Noise Regulation Department,2024-10,140650,97,1450
Wakad,Noise Regulation Department,2024-11,215569,73,2953
Wakad,Noise Regulation Department,2024-12,158795,91,1745
Wakad,Tree Plantation Authority,2024-01,34600,20,1730
Wakad,Tree Plantation Authority,2024-02,49300,68,725
Wakad,Tree Plantation Authority,2024-03,218932,98,2234
Wakad,Tree Plantation Authority,2024-04,67844,28,2423
Wakad,Tree Plantation Authority,2024-05,58008,24,2417
Wakad,Tree Plantation Authority,2024-06,47410,55,862
Wakad,Tree Plantation Authority,2024-07,68442,61,1122
Wakad,Tree Plantation Authority,2024-08,105631,73,1447
Wakad,Tree Plantation Authority,2024-09,8000,16,500
Wakad,Tree Plantation Authority,2024-10,29946,23,1302
Wakad,Tree Plantation Authority,2024-11,43344,28,1548
Wakad,Tree Plantation Authority,2024-12,186919,97,1927
Wakad,Animal Control,2024-01,229356,92,2493
Wakad,Animal Control,2024-02,55440,63,880
Wakad,Animal Control,2024-03,58468,94,622
Wakad,Animal Control,2024-04,261415,97,2695
Wakad,Animal Control,2024-05,65844,93,708
Wakad,Animal Control,2024-06,109584,48,2283
Wakad,Animal Control,2024-07,98400,96,1025
Wakad,Animal Control,2024-08,131989,71,1859
Wakad,Animal Control,2024-09,16842,14,1203
Wakad,Animal Control,2024-10,197955,83,2385
Wakad,Animal Control,2024-11,36288,16,2268
Wakad,Animal Control,2024-12,10020,6,1670
Wakad,Construction Regulation Department,2024-01,86076,36,2391
Wakad,Construction Regulation Department,2024-02,59013,83,711
Wakad,Construction Regulation Department,2024-03,153126,94,1629
Wakad,Construction Regulation Department,2024-04,136100,100,1361
Wakad,Construction Regulation Department,2024-05,76950,45,1710
Wakad,Construction Regulation Department,2024-06,123475,55,2245
Wakad,Construction Regulation Department,2024-07,169885,61,2785
Wakad,Construction Regulation Department,2024-08,49775,25,1991
Wakad,Construction Regulation Department,2024-09,19344,13,1488
Wakad,Construction Regulation Department,2024-10,12272,13,944
Wakad,Construction Regulation Department,2024-11,127503,93,1371
Wakad,Construction Regulation Department,2024-12,54492,19,2868
Camp,Sanitation Department,2024-01,216080,73,2960
Camp,Sanitation Department,2024-02,24714,9,2746
Camp,Sanitation Department,2024-03,204344,82,2492
Camp,Sanitation Department,2024-04,48019,31,1549
Camp,Sanitation Department,2024-05,61525,23,2675
Camp,Sanitation Department,2024-06,110424,86,1284
Camp,Sanitation Department,2024-07,150766,89,1694
Camp,Sanitation Department,2024-08,76860,30,2562
Camp,Sanitation Department,2024-09,47488,28,1696
Camp,Sanitation Department,2024-10,63426,93,682
Camp,Sanitation Department,2024-11,74124,58,1278
Camp,Sanitation Department,2024-12,58032,24,2418
Camp,Water Supply Department,2024-01,81026,58,1397
Camp,Water Supply Department,2024-02,42850,25,1714
Camp,Water Supply Department,2024-03,164560,68,2420
Camp,Water Supply Department,2024-04,112788,78,1446
Camp,Water Supply Department,2024-05,105746,74,1429
Camp,Water Supply Department,2024-06,124572,84,1483
Camp,Water Supply Department,2024-07,74030,55,1346
Camp,Water Supply Department,2024-08,121164,92,1317
Camp,Water Supply Department,2024-09,28100,50,562
Camp,Water Supply Department,2024-10,27075,15,1805
Camp,Water Supply Department,2024-11,122191,71,1721
Camp,Water Supply Department,2024-12,163296,56,2916
Camp,Electricity Board,2024-01,72210,29,2490
Camp,Electricity Board,2024-02,52416,28,1872
Camp,Electricity Board,2024-03,19456,8,2432
Camp,Electricity Board,2024-04,126684,54,2346
Camp,Electricity Board,2024-05,84474,57,1482
Camp,Electricity Board,2024-06,38054,53,718
Camp,Electricity Board,2024-07,171864,77,2232
Camp,Electricity Board,2024-08,28656,12,2388
Camp,Electricity Board,2024-09,86940,92,945
Camp,Electricity Board,2024-10,39088,28,1396
Camp,Electricity Board,2024-11,144430,65,2222
Camp,Electricity Board,2024-12,41600,80,520
Camp,Road Maintenance Department,2024-01,25410,33,770
Camp,Road Maintenance Department,2024-02,23300,10,2330
Camp,Road Maintenance Department,2024-03,28425,25,1137
Camp,Road Maintenance Department,2024-04,130892,86,1522
Camp,Road Maintenance Department,2024-05,31044,52,597
Camp,Road Maintenance Department,2024-06,59358,26,2283
Camp,Road Maintenance Department,2024-07,30008,22,1364
Camp,Road Maintenance Department,2024-08,74022,39,1898
Camp,Road Maintenance Department,2024-09,81426,41,1986
Camp,Road Maintenance Department,2024-10,24017,47,511
Camp,Road Maintenance Department,2024-11,211389,93,2273
Camp,Road Maintenance Department,2024-12,179166,78,2297
Camp,Environmental Control,2024-01,102355,55,1861
Camp,Environmental Control,2024-02,26452,34,778
Camp,Environmental Control,2024-03,135432,76,1782
Camp,Environmental Control,2024-04,167902,67,2506
Camp,Environmental Control,2024-05,111124,52,2137
Camp,Environmental Control,2024-06,16272,16,1017
Camp,Environmental Control,2024-07,191845,85,2257
Camp,Environmental Control,2024-08,63450,27,2350
Camp,Environmental Control,2024-09,25080,20,1254
Camp,Environmental Control,2024-10,68552,44,1558
Camp,Environmental Control,2024-11,16820,20,841
Camp,Environmental Control,2024-12,169812,89,1908
Camp,Traffic Police,2024-01,101743,71,1433
Camp,Traffic Police,2024-02,157064,58,2708
Camp,Traffic Police,2024-03,17920,7,2560
Camp,Traffic Police,2024-04,108989,73,1493
Camp,Traffic Police,2024-05,109269,81,1349
Camp,Traffic Police,2024-06,107760,48,2245
Camp,Traffic Police,2024-07,90639,81,1119
Camp,Traffic Police,2024-08,49242,29,1698
Camp,Traffic Police,2024-09,165816,98,1692
Camp,Traffic Police,2024-10,33648,12,2804
Camp,Traffic Police,2024-11,22537,31,727
Camp,Traffic Police,2024-12,48932,52,941
Camp,Noise Regulation Department,2024-01,11817,13,909
Camp,Noise Regulation Department,2024-02,26304,32,822
Camp,Noise Regulation Department,2024-03,65730,30,2191
Camp,Noise Regulation Department,2024-04,79628,68,1171
Camp,Noise Regulation Department,2024-05,16160,32,505
Camp,Noise Regulation Department,2024-06,127446,66,1931
Camp,Noise Regulation Department,2024-07,257735,95,2713
Camp,Noise Regulation Department,2024-08,21944,13,1688
Camp,Noise Regulation Department,2024-09,122880,60,2048
Camp,Noise Regulation Department,2024-10,183347,83,2209
Camp,Noise Regulation Department,2024-11,149100,70,2130
Camp,Noise Regulation Department,2024-12,80729,41,1969
Camp,Tree Plantation Authority,2024-01,21630,30,721
Camp,Tree Plantation Authority,2024-02,106240,83,1280
Camp,Tree Plantation Authority,2024-03,57960,60,966
Camp,Tree Plantation Authority,2024-04,173618,94,1847
Camp,Tree Plantation Authority,2024-05,30072,24,1253
Camp,Tree Plantation Authority,2024-06,20608,16,1288
Camp,Tree Plantation Authority,2024-07,248611,97,2563
Camp,Tree Plantation Authority,2024-08,24824,29,856
Camp,Tree Plantation Authority,2024-09,55596,41,1356
Camp,Tree Plantation Authority,2024-10,26616,24,1109
Camp,Tree Plantation Authority,2024-11,79488,46,1728
Camp,Tree Plantation Authority,2024-12,47968,32,1499
Camp,Animal Control,2024-01,96900,75,1292
Camp,Animal Control,2024-02,139104,96,1449
Camp,Animal Control,2024-03,77952,84,928
Camp,Animal Control,2024-04,96192,96,1002
Camp,Animal Control,2024-05,53838,27,1994
Camp,Animal Control,2024-06,90190,58,1555
Camp,Animal Control,2024-07,243432,92,2646
Camp,Animal Control,2024-08,43806,49,894
Camp,Animal Control,2024-09,52550,25,2102
Camp,Animal Control,2024-10,8440,8,1055
Camp,Animal Control,2024-11,122284,76,1609
