area,department,month,total_spent,complaints_handled,avg_cost
Bibwewadi,Environmental Protection Department,2024-09,186628,74,2522
Bibwewadi,Environmental Protection Department,2024-10,255456,96,2661
Bibwewadi,Environmental Protection Department,2024-11,148491,63,2357
Bibwewadi,Environmental Protection Department,2024-12,86016,64,1344
Bibwewadi,Urban Forestry and Landscaping Department,2024-01,229728,96,2393
Bibwewadi,Urban Forestry and Landscaping Department,2024-02,51039,53,963
Bibwewadi,Urban Forestry and Landscaping Department,2024-03,37158,22,1689
Bibwewadi,Urban Forestry and Landscaping Department,2024-04,167940,60,2799
Bibwewadi,Urban Forestry and Landscaping Department,2024-05,26988,39,692
Bibwewadi,Urban Forestry and Landscaping Department,2024-06,187055,95,1969
Bibwewadi,Urban Forestry and Landscaping Department,2024-07,90890,61,1490
Bibwewadi,Urban Forestry and Landscaping Department,2024-08,170482,83,2054
Bibwewadi,Urban Forestry and Landscaping Department,2024-09,231978,82,2829
Bibwewadi,Urban Forestry and Landscaping Department,2024-10,118370,95,1246
Bibwewadi,Urban Forestry and Landscaping Department,2024-11,32112,18,1784
Bibwewadi,Urban Forestry and Landscaping Department,2024-12,145035,55,2637
Bibwewadi,Animal Control and Welfare Department,2024-01,66378,78,851
Bibwewadi,Animal Control and Welfare Department,2024-02,62192,52,1196
Bibwewadi,Animal Control and Welfare Department,2024-03,132246,79,1674
Bibwewadi,Animal Control and Welfare Department,2024-04,83025,81,1025
Bibwewadi,Animal Control and Welfare Department,2024-05,68780,38,1810
Bibwewadi,Animal Control and Welfare Department,2024-06,78837,33,2389
Bibwewadi,Animal Control and Welfare Department,2024-07,141732,93,1524
Bibwewadi,Animal Control and Welfare Department,2024-08,32890,55,598
Bibwewadi,Animal Control and Welfare Department,2024-09,136412,67,2036
Bibwewadi,Animal Control and Welfare Department,2024-10,50235,51,985
Bibwewadi,Animal Control and Welfare Department,2024-11,170610,66,2585
Bibwewadi,Animal Control and Welfare Department,2024-12,94505,41,2305
Bibwewadi,Sewerage and Drainage Department,2024-01,9204,13,708
Bibwewadi,Sewerage and Drainage Department,2024-02,72072,44,1638
Bibwewadi,Sewerage and Drainage Department,2024-03,80772,53,1524
Bibwewadi,Sewerage and Drainage Department,2024-04,57876,42,1378
Bibwewadi,Sewerage and Drainage Department,2024-05,217394,73,2978
Bibwewadi,Sewerage and Drainage Department,2024-06,68948,44,1567
Bibwewadi,Sewerage and Drainage Department,2024-07,22120,20,1106
Bibwewadi,Sewerage and Drainage Department,2024-08,91221,39,2339
Bibwewadi,Sewerage and Drainage Department,2024-09,17985,15,1199
Bibwewadi,Sewerage and Drainage Department,2024-10,89043,67,1329
Bibwewadi,Sewerage and Drainage Department,2024-11,61775,25,2471
Bibwewadi,Sewerage and Drainage Department,2024-12,191586,74,2589
Shivajinagar,Municipal Waste Management Department,2024-01,189824,64,2966
Shivajinagar,Municipal Waste Management Department,2024-02,208656,92,2268
Shivajinagar,Municipal Waste Management Department,2024-03,115100,100,1151
Shivajinagar,Municipal Waste Management Department,2024-04,71370,65,1098
Shivajinagar,Municipal Waste Management Department,2024-05,9873,9,1097
Shivajinagar,Municipal Waste Management Department,2024-06,69552,54,1288
Shivajinagar,Municipal Waste Management Department,2024-07,27750,10,2775
Shivajinagar,Municipal Waste Management Department,2024-08,71896,86,836
Shivajinagar,Municipal Waste Management Department,2024-09,188712,72,2621
Shivajinagar,Municipal Waste Management Department,2024-10,189360,80,2367
Shivajinagar,Municipal Waste Management Department,2024-11,65088,36,1808
Shivajinagar,Municipal Waste Management Department,2024-12,31801,49,649
Shivajinagar,Water Supply and Sanitation Department,2024-01,30744,36,854
Shivajinagar,Water Supply and Sanitation Department,2024-02,177078,66,2683
Shivajinagar,Water Supply and Sanitation Department,2024-03,111801,83,1347
Shivajinagar,Water Supply and Sanitation Department,2024-04,40180,49,820
Shivajinagar,Water Supply and Sanitation Department,2024-05,80840,94,860
Shivajinagar,Water Supply and Sanitation Department,2024-06,229332,87,2636
Shivajinagar,Water Supply and Sanitation Department,2024-07,39104,64,611
Shivajinagar,Water Supply and Sanitation Department,2024-08,48360,65,744
Shivajinagar,Water Supply and Sanitation Department,2024-09,23943,23,1041
Shivajinagar,Water Supply and Sanitation Department,2024-10,35232,12,2936
Shivajinagar,Water Supply and Sanitation Department,2024-11,39390,39,1010
Shivajinagar,Water Supply and Sanitation Department,2024-12,123435,65,1899
Shivajinagar,Electricity Distribution Department,2024-01,68180,70,974
Shivajinagar,Electricity Distribution Department,2024-02,20514,39,526
Shivajinagar,Electricity Distribution Department,2024-03,104244,51,2044
Shivajinagar,Electricity Distribution Department,2024-04,134900,95,1420
Shivajinagar,Electricity Distribution Department,2024-05,122271,53,2307
Shivajinagar,Electricity Distribution Department,2024-06,110704,68,1628
Shivajinagar,Electricity Distribution Department,2024-07,58300,22,2650
Shivajinagar,Electricity Distribution Department,2024-08,234291,87,2693
Shivajinagar,Electricity Distribution Department,2024-09,58030,70,829
Shivajinagar,Electricity Distribution Department,2024-10,118146,87,1358
Shivajinagar,Electricity Distribution Department,2024-11,110994,39,2846
Shivajinagar,Electricity Distribution Department,2024-12,53064,72,737
Shivajinagar,Public Works Department,2024-01,154056,84,1834
Shivajinagar,Public Works Department,2024-02,13182,6,2197
Shivajinagar,Public Works Department,2024-03,119744,64,1871
Shivajinagar,Public Works Department,2024-04,113232,84,1348
Shivajinagar,Public Works Department,2024-05,78812,68,1159
Shivajinagar,Public Works Department,2024-06,160425,93,1725
Shivajinagar,Public Works Department,2024-07,44737,49,913
Shivajinagar,Public Works Department,2024-08,110100,100,1101
Shivajinagar,Public Works Department,2024-09,44650,19,2350
Shivajinagar,Public Works Department,2024-10,123360,96,1285
Shivajinagar,Public Works Department,2024-11,62934,34,1851
Shivajinagar,Public Works Department,2024-12,58348,58,1006
Shivajinagar,Environmental Protection Department,2024-01,55200,69,800
Shivajinagar,Environmental Protection Department,2024-02,18361,7,2623
Shivajinagar,Environmental Protection Department,2024-03,167444,82,2042
Shivajinagar,Environmental Protection Department,2024-04,46968,57,824
Shivajinagar,Environmental Protection Department,2024-05,53595,27,1985
Shivajinagar,Environmental Protection Department,2024-06,142848,62,2304
Shivajinagar,Environmental Protection Department,2024-07,12726,14,909
Shivajinagar,Environmental Protection Department,2024-08,56736,48,1182
Shivajinagar,Environmental Protection Department,2024-09,103279,41,2519
Shivajinagar,Environmental Protection Department,2024-10,78624,27,2912
Shivajinagar,Environmental Protection Department,2024-11,37214,46,809
Shivajinagar,Environmental Protection Department,2024-12,76818,62,1239
Shivajinagar,Traffic and Transportation Department,2024-01,201168,72,2794
Shivajinagar,Traffic and Transportation Department,2024-02,71497,71,1007
Shivajinagar,Traffic and Transportation Department,2024-03,25012,26,962
Shivajinagar,Traffic and Transportation Department,2024-04,146559,49,2991
Shivajinagar,Traffic and Transportation Department,2024-05,54600,39,1400
Shivajinagar,Traffic and Transportation Department,2024-06,93940,77,1220
Shivajinagar,Traffic and Transportation Department,2024-07,39717,27,1471
Shivajinagar,Traffic and Transportation Department,2024-08,8790,5,1758
Shivajinagar,Traffic and Transportation Department,2024-09,151440,60,2524
Shivajinagar,Traffic and Transportation Department,2024-10,53108,34,1562
Shivajinagar,Traffic and Transportation Department,2024-11,98496,57,1728
Shivajinagar,Traffic and Transportation Department,2024-12,130977,99,1323
Shivajinagar,Environmental Protection Department,2024-01,123192,87,1416
Shivajinagar,Environmental Protection Department,2024-02,44361,53,837
Shivajinagar,Environmental Protection Department,2024-03,200464,68,2948
Shivajinagar,Environmental Protection Department,2024-04,104548,59,1772
Shivajinagar,Environmental Protection Department,2024-05,20605,13,1585
Shivajinagar,Environmental Protection Department,2024-06,72672,32,2271
Shivajinagar,Environmental Protection Department,2024-07,137000,50,2740
Shivajinagar,Environmental Protection Department,2024-08,253981,91,2791
Shivajinagar,Environmental Protection Department,2024-09,41223,21,1963
Shivajinagar,Environmental Protection Department,2024-10,12207,13,939
Shivajinagar,Environmental Protection Department,2024-11,28875,15,1925
Shivajinagar,Environmental Protection Department,2024-12,42065,47,895
Shivajinagar,Urban Forestry and Landscaping Department,2024-01,9564,12,797
Shivajinagar,Urban Forestry and Landscaping Department,2024-02,13135,5,2627
Shivajinagar,Urban Forestry and Landscaping Department,2024-03,194256,76,2556
Shivajinagar,Urban Forestry and Landscaping Department,2024-04,40915,35,1169
Shivajinagar,Urban Forestry and Landscaping Department,2024-05,38913,17,2289
Shivajinagar,Urban Forestry and Landscaping Department,2024-06,131925,75,1759
Shivajinagar,Urban Forestry and Landscaping Department,2024-07,105864,88,1203
Shivajinagar,Urban Forestry and Landscaping Department,2024-08,60690,30,2023
Shivajinagar,Urban Forestry and Landscaping Department,2024-09,55674,27,2062
Shivajinagar,Urban Forestry and Landscaping Department,2024-10,205128,77,2664
Shivajinagar,Urban Forestry and Landscaping Department,2024-11,188058,78,2411
Shivajinagar,Urban Forestry and Landscaping Department,2024-12,81437,31,2627
Shivajinagar,Animal Control and Welfare Department,2024-01,83712,32,2616
Shivajinagar,Animal Control and Welfare Department,2024-02,130754,94,1391
Shivajinagar,Animal Control and Welfare Department,2024-03,113160,41,2760
Shivajinagar,Animal Control and Welfare Department,2024-04,165006,89,1854
Shivajinagar,Animal Control and Welfare Department,2024-05,92832,48,1934
Shivajinagar,Animal Control and Welfare Department,2024-06,260766,99,2634
Shivajinagar,Animal Control and Welfare Department,2024-07,36018,29,1242
Shivajinagar,Animal Control and Welfare Department,2024-08,34821,53,657
Shivajinagar,Animal Control and Welfare Department,2024-09,210480,80,2631
Shivajinagar,Animal Control and Welfare Department,2024-10,132210,78,1695
Shivajinagar,Animal Control and Welfare Department,2024-11,102752,52,1976
Shivajinagar,Animal Control and Welfare Department,2024-12,182910,67,2730
Shivajinagar,Sewerage and Drainage Department,2024-01,9549,9,1061
Shivajinagar,Sewerage and Drainage Department,2024-02,127794,57,2242
Shivajinagar,Sewerage and Drainage Department,2024-03,90753,39,2327
Shivajinagar,Sewerage and Drainage Department,2024-04,127110,57,2230
Shivajinagar,Sewerage and Drainage Department,2024-05,81022,34,2383
Shivajinagar,Sewerage and Drainage Department,2024-06,169520,80,2119
Shivajinagar,Sewerage and Drainage Department,2024-07,28455,15,1897
Shivajinagar,Sewerage and Drainage Department,2024-08,173208,84,2062
Shivajinagar,Sewerage and Drainage Department,2024-09,72666,99,734
Shivajinagar,Sewerage and Drainage Department,2024-10,75422,86,877
Shivajinagar,Sewerage and Drainage Department,2024-11,51750,69,750
Shivajinagar,Sewerage and Drainage Department,2024-12,67080,78,860
Wakad,Municipal Waste Management Department,2024-01,155758,94,1657
Wakad,Municipal Waste Management Department,2024-02,107295,69,1555
Wakad,Municipal Waste Management Department,2024-03,36687,21,1747
Wakad,Municipal Waste Management Department,2024-04,157624,76,2074
Wakad,Municipal Waste Management Department,2024-05,44835,15,2989
Wakad,Municipal Waste Management Department,2024-06,254936,88,2897
Wakad,Municipal Waste Management Department,2024-07,92484,84,1101
Wakad,Municipal Waste Management Department,2024-08,147498,61,2418
Wakad,Municipal Waste Management Department,2024-09,223548,78,2866
Wakad,Municipal Waste Management Department,2024-10,94860,34,2790
Wakad,Municipal Waste Management Department,2024-11,31512,26,1212
Wakad,Municipal Waste Management Department,2024-12,150246,51,2946
Wakad,Water Supply and Sanitation Department,2024-01,11655,9,1295
Wakad,Water Supply and Sanitation Department,2024-02,147751,71,2081
Wakad,Water Supply and Sanitation Department,2024-03,32384,16,2024
Wakad,Water Supply and Sanitation Department,2024-04,162470,77,2110
Wakad,Water Supply and Sanitation Department,2024-05,92160,90,1024
Wakad,Water Supply and Sanitation Department,2024-06,38376,39,984
Wakad,Water Supply and Sanitation Department,2024-07,229798,89,2582
Wakad,Water Supply and Sanitation Department,2024-08,35508,44,807
Wakad,Water Supply and Sanitation Department,2024-09,105264,36,2924
Wakad,Water Supply and Sanitation Department,2024-10,92664,39,2376
Wakad,Water Supply and Sanitation Department,2024-11,67871,67,1013
Wakad,Water Supply and Sanitation Department,2024-12,46620,84,555
Wakad,Electricity Distribution Department,2024-01,119763,63,1901
Wakad,Electricity Distribution Department,2024-02,256760,98,2620
Wakad,Electricity Distribution Department,2024-03,68302,37,1846
Wakad,Electricity Distribution Department,2024-04,186544,89,2096
Wakad,Electricity Distribution Department,2024-05,66990,77,870
Wakad,Electricity Distribution Department,2024-06,16569,9,1841
Wakad,Electricity Distribution Department,2024-07,142392,51,2792
Wakad,Electricity Distribution Department,2024-08,67056,48,1397
Wakad,Electricity Distribution Department,2024-09,244038,89,2742
Wakad,Electricity Distribution Department,2024-10,48594,39,1246
Wakad,Electricity Distribution Department,2024-11,12595,11,1145
Wakad,Electricity Distribution Department,2024-12,11015,5,2203
Wakad,Public Works Department,2024-01,35293,29,1217
Wakad,Public Works Department,2024-02,11536,16,721
Wakad,Public Works Department,2024-03,62050,34,1825
Wakad,Public Works Department,2024-04,35825,25,1433
Wakad,Public Works Department,2024-05,23432,29,808
Wakad,Public Works Department,2024-06,79912,56,1427
Wakad,Public Works Department,2024-07,39975,15,2665
Wakad,Public Works Department,2024-08,248630,94,2645
Wakad,Public Works Department,2024-09,14160,6,2360
Wakad,Public Works Department,2024-10,73740,60,1229
Wakad,Public Works Department,2024-11,45074,31,1454
Wakad,Public Works Department,2024-12,17433,13,1341
Wakad,Environmental Protection Department,2024-01,39186,18,2177
Wakad,Environmental Protection Department,2024-02,67660,85,796
Wakad,Environmental Protection Department,2024-03,249984,96,2604
Wakad,Environmental Protection Department,2024-04,167700,65,2580
Wakad,Environmental Protection Department,2024-05,63364,31,2044
Wakad,Environmental Protection Department,2024-06,33764,23,1468
Wakad,Environmental Protection Department,2024-07,37604,68,553
Wakad,Environmental Protection Department,2024-08,52523,53,991
Wakad,Environmental Protection Department,2024-09,109564,91,1204
Wakad,Environmental Protection Department,2024-10,56978,31,1838
Wakad,Environmental Protection Department,2024-11,4200,6,700
Wakad,Environmental Protection Department,2024-12,81141,37,2193
Wakad,Traffic and Transportation Department,2024-01,11285,5,2257
