area,department,month,total_spent,complaints_handled,avg_cost,performance,performance_percentage
Viman Nagar,Environmental Protection Department,Jan-24,190624,92,2072,Bad,0.04826254826254826
Viman Nagar,Environmental Protection Department,Feb-24,51678,58,891,Bad,0.11223344556677892
Viman Nagar,Environmental Protection Department,Mar-24,60525,45,1345,Good,0.07434944237918216
Viman Nagar,Environmental Protection Department,Apr-24,12034,11,1094,Good,0.09140767824497258
Viman Nagar,Environmental Protection Department,May-24,136582,94,1453,Bad,0.06882312456985547
Viman Nagar,Environmental Protection Department,Jun-24,103569,69,1501,Bad,0.06662225183211193
Viman Nagar,Environmental Protection Department,Jul-24,198216,72,2753,Bad,0.03632401017072285
Viman Nagar,Environmental Protection Department,Aug-24,253330,98,2585,Bad,0.03868471953578336
Viman Nagar,Environmental Protection Department,Sep-24,118340,61,1940,Bad,0.051546391752577324
Viman Nagar,Environmental Protection Department,Oct-24,61670,70,881,Bad,0.11350737797956867
Viman Nagar,Environmental Protection Department,Nov-24,11040,15,736,Good,0.1358695652173913
Viman Nagar,Environmental Protection Department,Dec-24,31122,14,2223,Good,0.0449842555105713
Viman Nagar,Urban Forestry and Landscaping Department,Jan-24,113760,48,2370,Good,0.04219409282700422
Viman Nagar,Urban Forestry and Landscaping Department,Feb-24,227104,94,2416,Bad,0.041390728476821195
Viman Nagar,Urban Forestry and Landscaping Department,Mar-24,101084,74,1366,Bad,0.07320644216691069
Viman Nagar,Urban Forestry and Landscaping Department,Apr-24,76160,70,1088,Bad,0.09191176470588235
Viman Nagar,Urban Forestry and Landscaping Department,May-24,81437,37,2201,Good,0.045433893684688774
Viman Nagar,Urban Forestry and Landscaping Department,Jun-24,136290,70,1947,Bad,0.05136106831022085
Viman Nagar,Urban Forestry and Landscaping Department,Jul-24,36722,14,2623,Good,0.03812428516965307
Viman Nagar,Urban Forestry and Landscaping Department,Aug-24,63000,50,1260,Bad,0.07936507936507936
Viman Nagar,Urban Forestry and Landscaping Department,Sep-24,20072,8,2509,Good,0.03985651654045436
Viman Nagar,Urban Forestry and Landscaping Department,Oct-24,119508,46,2598,Good,0.03849114703618168
Viman Nagar,Urban Forestry and Landscaping Department,Nov-24,240768,99,2432,Bad,0.041118421052631575
Viman Nagar,Urban Forestry and Landscaping Department,Dec-24,50860,20,2543,Good,0.039323633503735744
Viman Nagar,Animal Control and Welfare Department,Jan-24,125409,51,2459,Bad,0.040666937779585195
Viman Nagar,Animal Control and Welfare Department,Feb-24,128691,79,1629,Bad,0.06138735420503376
Viman Nagar,Animal Control and Welfare Department,Mar-24,37720,46,820,Good,0.12195121951219512
Viman Nagar,Animal Control and Welfare Department,Apr-24,57278,26,2203,Good,0.04539264639128461
Viman Nagar,Animal Control and Welfare Department,May-24,27125,35,775,Good,0.12903225806451613
Viman Nagar,Animal Control and Welfare Department,Jun-24,68685,95,723,Bad,0.13831258644536654
Viman Nagar,Animal Control and Welfare Department,Jul-24,71995,55,1309,Bad,0.07639419404125286
Viman Nagar,Animal Control and Welfare Department,Aug-24,61272,74,828,Bad,0.12077294685990338
Viman Nagar,Animal Control and Welfare Department,Sep-24,89866,98,917,Bad,0.10905125408942204
Viman Nagar,Animal Control and Welfare Department,Oct-24,72000,72,1000,Bad,0.1
Viman Nagar,Animal Control and Welfare Department,Nov-24,190086,78,2437,Bad,0.04103405826836274
Viman Nagar,Animal Control and Welfare Department,Dec-24,131054,74,1771,Bad,0.0564652738565782
Viman Nagar,Sewerage and Drainage Department,Jan-24,203229,81,2509,Bad,0.03985651654045436
Viman Nagar,Sewerage and Drainage Department,Feb-24,41944,56,749,Bad,0.13351134846461948
Viman Nagar,Sewerage and Drainage Department,Mar-24,122353,49,2497,Good,0.040048057669203045
Viman Nagar,Sewerage and Drainage Department,Apr-24,46102,89,518,Bad,0.19305019305019305
Viman Nagar,Sewerage and Drainage Department,May-24,107994,41,2634,Good,0.037965072133637055
Viman Nagar,Sewerage and Drainage Department,Jun-24,117428,62,1894,Bad,0.05279831045406547
Viman Nagar,Sewerage and Drainage Department,Jul-24,51171,37,1383,Good,0.07230657989877079
Viman Nagar,Sewerage and Drainage Department,Aug-24,50976,59,864,Bad,0.11574074074074073
Viman Nagar,Sewerage and Drainage Department,Sep-24,110659,41,2699,Good,0.037050759540570584
Viman Nagar,Sewerage and Drainage Department,Oct-24,69250,50,1385,Bad,0.07220216606498195
Viman Nagar,Sewerage and Drainage Department,Nov-24,41424,24,1726,Good,0.057937427578215524
Viman Nagar,Sewerage and Drainage Department,Dec-24,268956,93,2892,Bad,0.034578146611341634
Bibwewadi,Municipal Waste Management Department,Jan-24,67060,35,1916,Good,0.052192066805845504
Bibwewadi,Municipal Waste Management Department,Feb-24,26712,28,954,Good,0.10482180293501049
Bibwewadi,Municipal Waste Management Department,Mar-24,53523,57,939,Bad,0.10649627263045794
Bibwewadi,Municipal Waste Management Department,Apr-24,31680,12,2640,Good,0.03787878787878788
Bibwewadi,Municipal Waste Management Department,May-24,140058,62,2259,Bad,0.04426737494466578
Bibwewadi,Municipal Waste Management Department,Jun-24,22320,16,1395,Good,0.07168458781362007
Bibwewadi,Municipal Waste Management Department,Jul-24,174785,65,2689,Bad,0.03718854592785422
Bibwewadi,Municipal Waste Management Department,Aug-24,147560,62,2380,Bad,0.04201680672268908
Bibwewadi,Municipal Waste Management Department,Sep-24,142664,68,2098,Bad,0.047664442326024785
Bibwewadi,Municipal Waste Management Department,Oct-24,123082,82,1501,Bad,0.06662225183211193
Bibwewadi,Municipal Waste Management Department,Nov-24,59136,33,1792,Good,0.055803571428571425
Bibwewadi,Municipal Waste Management Department,Dec-24,54464,92,592,Bad,0.16891891891891891
Bibwewadi,Water Supply and Sanitation Department,Jan-24,26616,12,2218,Good,0.045085662759242556
Bibwewadi,Water Supply and Sanitation Department,Feb-24,19992,12,1666,Good,0.060024009603841535
Bibwewadi,Water Supply and Sanitation Department,Mar-24,62560,80,782,Bad,0.1278772378516624
Bibwewadi,Water Supply and Sanitation Department,Apr-24,146998,67,2194,Bad,0.04557885141294439
Bibwewadi,Water Supply and Sanitation Department,May-24,56468,76,743,Bad,0.13458950201884254
Bibwewadi,Water Supply and Sanitation Department,Jun-24,107464,76,1414,Bad,0.07072135785007072
Bibwewadi,Water Supply and Sanitation Department,Jul-24,130662,63,2074,Bad,0.048216007714561235
Bibwewadi,Water Supply and Sanitation Department,Aug-24,55440,99,560,Bad,0.17857142857142858
Bibwewadi,Water Supply and Sanitation Department,Sep-24,45344,52,872,Bad,0.11467889908256881
Bibwewadi,Water Supply and Sanitation Department,Oct-24,147972,57,2596,Bad,0.038520801232665644
Bibwewadi,Water Supply and Sanitation Department,Nov-24,146175,75,1949,Bad,0.0513083632632119
Bibwewadi,Water Supply and Sanitation Department,Dec-24,75121,43,1747,Good,0.05724098454493417
Bibwewadi,Electricity Distribution Department,Jan-24,85432,59,1448,Bad,0.06906077348066297
Bibwewadi,Electricity Distribution Department,Feb-24,25520,22,1160,Good,0.08620689655172414
Bibwewadi,Electricity Distribution Department,Mar-24,17174,31,554,Good,0.18050541516245489
Bibwewadi,Electricity Distribution Department,Apr-24,88000,100,880,Bad,0.11363636363636363
Bibwewadi,Electricity Distribution Department,May-24,179860,92,1955,Bad,0.051150895140664954
Bibwewadi,Electricity Distribution Department,Jun-24,106740,60,1779,Bad,0.056211354693648116
Bibwewadi,Electricity Distribution Department,Jul-24,168560,70,2408,Bad,0.04152823920265781
Bibwewadi,Electricity Distribution Department,Aug-24,268677,93,2889,Bad,0.034614053305642094
Bibwewadi,Electricity Distribution Department,Sep-24,91140,93,980,Bad,0.10204081632653061
Bibwewadi,Electricity Distribution Department,Oct-24,8294,13,638,Good,0.1567398119122257
Bibwewadi,Electricity Distribution Department,Nov-24,40014,57,702,Bad,0.14245014245014245
Bibwewadi,Electricity Distribution Department,Dec-24,54162,51,1062,Bad,0.09416195856873823
Bibwewadi,Public Works Department,Jan-24,207405,99,2095,Bad,0.0477326968973747
Bibwewadi,Public Works Department,Feb-24,206476,82,2518,Bad,0.03971405877680699
Bibwewadi,Public Works Department,Mar-24,46110,29,1590,Good,0.06289308176100629
Bibwewadi,Public Works Department,Apr-24,203949,93,2193,Bad,0.045599635202918376
Bibwewadi,Public Works Department,May-24,116130,42,2765,Good,0.03616636528028933
Bibwewadi,Public Works Department,Jun-24,92016,36,2556,Good,0.03912363067292645
Bibwewadi,Public Works Department,Jul-24,113694,42,2707,Good,0.03694126339120798
Bibwewadi,Public Works Department,Aug-24,175168,92,1904,Bad,0.052521008403361345
Bibwewadi,Public Works Department,Sep-24,68352,24,2848,Good,0.0351123595505618
Bibwewadi,Public Works Department,Oct-24,153468,87,1764,Bad,0.05668934240362812
Bibwewadi,Public Works Department,Nov-24,73060,65,1124,Bad,0.0889679715302491
Bibwewadi,Public Works Department,Dec-24,108034,38,2843,Good,0.035174111853675694
Bibwewadi,Environmental Protection Department,Jan-24,101736,36,2826,Good,0.035385704175513094
Bibwewadi,Environmental Protection Department,Feb-24,81082,71,1142,Bad,0.08756567425569177
Bibwewadi,Environmental Protection Department,Mar-24,94255,35,2693,Good,0.03713330857779428
Bibwewadi,Environmental Protection Department,Apr-24,8575,7,1225,Good,0.0816326530612245
Bibwewadi,Environmental Protection Department,May-24,61544,98,628,Bad,0.15923566878980894
Bibwewadi,Environmental Protection Department,Jun-24,58800,49,1200,Good,0.08333333333333334
Bibwewadi,Environmental Protection Department,Jul-24,51498,18,2861,Good,0.034952813701502966
Bibwewadi,Environmental Protection Department,Aug-24,86317,59,1463,Bad,0.0683526999316473
Bibwewadi,Environmental Protection Department,Sep-24,49946,26,1921,Good,0.052056220718375845
Bibwewadi,Environmental Protection Department,Oct-24,17550,30,585,Good,0.17094017094017094
Bibwewadi,Environmental Protection Department,Nov-24,233050,79,2950,Bad,0.03389830508474576
Bibwewadi,Environmental Protection Department,Dec-24,211935,71,2985,Bad,0.03350083752093803
Bibwewadi,Traffic and Transportation Department,Jan-24,165726,99,1674,Bad,0.05973715651135006
Bibwewadi,Traffic and Transportation Department,Feb-24,26936,26,1036,Good,0.09652509652509653
Bibwewadi,Traffic and Transportation Department,Mar-24,12573,11,1143,Good,0.08748906386701663
Bibwewadi,Traffic and Transportation Department,Apr-24,33865,13,2605,Good,0.038387715930902115
Bibwewadi,Traffic and Transportation Department,May-24,194694,74,2631,Bad,0.03800836183960471
Bibwewadi,Traffic and Transportation Department,Jun-24,101946,78,1307,Bad,0.07651109410864575
Bibwewadi,Traffic and Transportation Department,Jul-24,81804,68,1203,Bad,0.0831255195344971
Bibwewadi,Traffic and Transportation Department,Aug-24,219355,95,2309,Bad,0.043308791684711995
Bibwewadi,Traffic and Transportation Department,Sep-24,141267,93,1519,Bad,0.06583278472679394
Bibwewadi,Traffic and Transportation Department,Oct-24,156222,99,1578,Bad,0.06337135614702154
Bibwewadi,Traffic and Transportation Department,Nov-24,171633,77,2229,Bad,0.04486316733961417
Bibwewadi,Traffic and Transportation Department,Dec-24,100358,38,2641,Good,0.03786444528587656
Bibwewadi,Environmental Protection Department,Jan-24,26496,24,1104,Good,0.09057971014492754
Bibwewadi,Environmental Protection Department,Feb-24,114896,86,1336,Bad,0.07485029940119761
Bibwewadi,Environmental Protection Department,Mar-24,22878,18,1271,Good,0.07867820613690008
Bibwewadi,Environmental Protection Department,Apr-24,189810,90,2109,Bad,0.0474158368895211
Bibwewadi,Environmental Protection Department,May-24,123133,59,2087,Bad,0.04791566842357451
Bibwewadi,Environmental Protection Department,Jun-24,211876,98,2162,Bad,0.04625346901017577
Bibwewadi,Environmental Protection Department,Jul-24,28528,16,1783,Good,0.056085249579360626
Bibwewadi,Environmental Protection Department,Aug-24,97440,56,1740,Bad,0.05747126436781609
Bibwewadi,Environmental Protection Department,Sep-24,186628,74,2522,Bad,0.03965107057890563
Bibwewadi,Environmental Protection Department,Oct-24,255456,96,2661,Bad,0.03757985719654265
Bibwewadi,Environmental Protection Department,Nov-24,148491,63,2357,Bad,0.04242681374628765
Bibwewadi,Environmental Protection Department,Dec-24,86016,64,1344,Bad,0.0744047619047619
Bibwewadi,Urban Forestry and Landscaping Department,Jan-24,229728,96,2393,Bad,0.041788549937317176
Bibwewadi,Urban Forestry and Landscaping Department,Feb-24,51039,53,963,Bad,0.10384215991692627
Bibwewadi,Urban Forestry and Landscaping Department,Mar-24,37158,22,1689,Good,0.059206631142687975
Bibwewadi,Urban Forestry and Landscaping Department,Apr-24,167940,60,2799,Bad,0.03572704537334762
Bibwewadi,Urban Forestry and Landscaping Department,May-24,26988,39,692,Good,0.1445086705202312
Bibwewadi,Urban Forestry and Landscaping Department,Jun-24,187055,95,1969,Bad,0.050787201625190445
Bibwewadi,Urban Forestry and Landscaping Department,Jul-24,90890,61,1490,Bad,0.06711409395973154
Bibwewadi,Urban Forestry and Landscaping Department,Aug-24,170482,83,2054,Bad,0.04868549172346641
Bibwewadi,Urban Forestry and Landscaping Department,Sep-24,231978,82,2829,Bad,0.03534817956875221
Bibwewadi,Urban Forestry and Landscaping Department,Oct-24,118370,95,1246,Bad,0.08025682182985554
Bibwewadi,Urban Forestry and Landscaping Department,Nov-24,32112,18,1784,Good,0.05605381165919283
Bibwewadi,Urban Forestry and Landscaping Department,Dec-24,145035,55,2637,Bad,0.037921880925293895
Bibwewadi,Animal Control and Welfare Department,Jan-24,66378,78,851,Bad,0.11750881316098707
Bibwewadi,Animal Control and Welfare Department,Feb-24,62192,52,1196,Bad,0.08361204013377926
Bibwewadi,Animal Control and Welfare Department,Mar-24,132246,79,1674,Bad,0.05973715651135006
Bibwewadi,Animal Control and Welfare Department,Apr-24,83025,81,1025,Bad,0.0975609756097561
Bibwewadi,Animal Control and Welfare Department,May-24,68780,38,1810,Good,0.05524861878453039
Bibwewadi,Animal Control and Welfare Department,Jun-24,78837,33,2389,Good,0.041858518208455424
Bibwewadi,Animal Control and Welfare Department,Jul-24,141732,93,1524,Bad,0.06561679790026247
Bibwewadi,Animal Control and Welfare Department,Aug-24,32890,55,598,Bad,0.16722408026755853
Bibwewadi,Animal Control and Welfare Department,Sep-24,136412,67,2036,Bad,0.04911591355599214
Bibwewadi,Animal Control and Welfare Department,Oct-24,50235,51,985,Bad,0.10152284263959391
Bibwewadi,Animal Control and Welfare Department,Nov-24,170610,66,2585,Bad,0.03868471953578336
Bibwewadi,Animal Control and Welfare Department,Dec-24,94505,41,2305,Good,0.04338394793926247
Bibwewadi,Sewerage and Drainage Department,Jan-24,9204,13,708,Good,0.14124293785310735
Bibwewadi,Sewerage and Drainage Department,Feb-24,72072,44,1638,Good,0.06105006105006105
Bibwewadi,Sewerage and Drainage Department,Mar-24,80772,53,1524,Bad,0.06561679790026247
Bibwewadi,Sewerage and Drainage Department,Apr-24,57876,42,1378,Good,0.07256894049346879
Bibwewadi,Sewerage and Drainage Department,May-24,217394,73,2978,Bad,0.0335795836131632
Bibwewadi,Sewerage and Drainage Department,Jun-24,68948,44,1567,Good,0.06381620931716657
Bibwewadi,Sewerage and Drainage Department,Jul-24,22120,20,1106,Good,0.09041591320072333
Bibwewadi,Sewerage and Drainage Department,Aug-24,91221,39,2339,Good,0.04275331338178709
Bibwewadi,Sewerage and Drainage Department,Sep-24,17985,15,1199,Good,0.08340283569641367
Bibwewadi,Sewerage and Drainage Department,Oct-24,89043,67,1329,Bad,0.07524454477050413
Bibwewadi,Sewerage and Drainage Department,Nov-24,61775,25,2471,Good,0.04046944556859571
Bibwewadi,Sewerage and Drainage Department,Dec-24,191586,74,2589,Bad,0.03862495171881035
Shivajinagar,Municipal Waste Management Department,Jan-24,189824,64,2966,Bad,0.033715441672285906
Shivajinagar,Municipal Waste Management Department,Feb-24,208656,92,2268,Bad,0.04409171075837742
Shivajinagar,Municipal Waste Management Department,Mar-24,115100,100,1151,Bad,0.08688097306689835
Shivajinagar,Municipal Waste Management Department,Apr-24,71370,65,1098,Bad,0.09107468123861566
Shivajinagar,Municipal Waste Management Department,May-24,9873,9,1097,Good,0.09115770282588878
Shivajinagar,Municipal Waste Management Department,Jun-24,69552,54,1288,Bad,0.07763975155279502
Shivajinagar,Municipal Waste Management Department,Jul-24,27750,10,2775,Good,0.036036036036036036
Shivajinagar,Municipal Waste Management Department,Aug-24,71896,86,836,Bad,0.11961722488038277
Shivajinagar,Municipal Waste Management Department,Sep-24,188712,72,2621,Bad,0.03815337657382679
Shivajinagar,Municipal Waste Management Department,Oct-24,189360,80,2367,Bad,0.04224757076468103
Shivajinagar,Municipal Waste Management Department,Nov-24,65088,36,1808,Good,0.05530973451327434
